--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                          # unique markers (of 43)   # multi-copy   Taxonomy                                                                                                                            
  CCGPMC025c_JNA_AS_CCGP28_S226_L002_R.bin.7                 43                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP20_S234_L002_R.bin.2                 43                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP12_S242_L002_R.bin.7                 43                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.11                43                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae                                            
  CCGPMC025c_JNA_AS_CCGP08_S246_L002_R.bin.2                 43                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP07_S247_L002_R.bin.2                 43                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter                               
  CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.2                 43                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales                                                                  
  CCGPMC024d_JNA_AS_CCGP130_S123_L001_R.bin.11               43                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales                                                                  
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.2                43                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.9                43                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.5                43                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.2               42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.17              42                   0         k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes                                                                                     
  CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.10                42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.10                42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.9                 42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.10                42                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.9                 42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP69_S280_L002_R.bin.1                 42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP68_S281_L002_R.bin.16                42                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP55B_S294_L002_R.bin.7                42                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.5                 42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.3                 42                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.5                 42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.4                 42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.10                42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.6                 42                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC024d_JNA_AS_CCGP96_S157_L001_R.bin.1                 42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.9                42                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.9                42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.2                42                   0         k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus                                  
  CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.8                42                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.11               42                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.16              41                   2         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.3                 41                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP92_S257_L002_R.bin.6                 41                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP91_S258_L002_R.bin.11                41                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.6                 41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.3                 41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.9                 41                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.11                41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC025c_JNA_AS_CCGP35_S219_L002_R.bin.10                41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae                                            
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.16                41                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter                               
  CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.4                 41                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.4                 41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP02_S252_L002_R.bin.3                 41                   1         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.10                41                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP132_S121_L001_R.bin.12               41                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.10               41                   0         k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus                                  
  CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.3                41                   2         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC026d_JNA_AS_CCGP155_3_S68_L001_R.bin.5               40                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales                                                                 
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.4                 40                   2         k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales                                                                            
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.13                40                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.1                 40                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP54_S296_L002_R.bin.2                 40                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP45_S305_L002_R.bin.2                 40                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP30_S224_L002_R.bin.1                 40                   1         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.8                 40                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.6                 40                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP95_S158_L001_R.bin.9                 40                   3         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.5                40                   0         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.5                40                   2         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.6                 39                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.10                39                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.12                39                   3         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP130_S123_L001_R.bin.12               39                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP129_S124_L001_R.bin.6                39                   0         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.6                39                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.2                39                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.10               39                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.5               38                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.5                 38                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC025c_JNA_AS_CCGP76_S273_L002_R.bin.3                 38                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.6                 38                   4         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP57_S292_L002_R.bin.4                 38                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.19                38                   3         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales                                                            
  CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.9                 38                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.8                 38                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.3                 38                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP12_S242_L002_R.bin.5                 38                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae                                           
  CCGPMC024d_JNA_AS_CCGP127_S126_L001_R.bin.1                38                   1         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.4                38                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.7                38                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP94_S255_L002_R.bin.10                37                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.5                 37                   2         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP28_S226_L002_R.bin.2                 37                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.9                 37                   1         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.1                37                   2         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.4                37                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.15               37                   4         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC026d_JNA_AS_CCGP147_3_S76_L001_R.bin.5               36                   3         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.3               36                   3         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP88_S261_L002_R.bin.11                36                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.10                36                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.8                 36                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC025c_JNA_AS_CCGP07_S247_L002_R.bin.6                 36                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.10               36                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.18               36                   0         k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus                                  
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.10               36                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP114_S139_L001_R.bin.2                36                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.18               36                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP88_S261_L002_R.bin.15                35                   0         k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae                                          
  CCGPMC025c_JNA_AS_CCGP50_S300_L002_R.bin.3                 35                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.8                 35                   3         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.2                 35                   6         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae                                            
  CCGPMC025c_JNA_AS_CCGP20_S234_L002_R.bin.1                 35                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP96_S157_L001_R.bin.10                35                   4         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP106_S147_L001_R.bin.2                35                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.8               34                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP87_S262_L002_R.bin.8                 34                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP44_S306_L002_R.bin.5                 34                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP16_S238_L002_R.bin.11                34                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP04_S250_L002_R.bin.1                 34                   5         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.3                34                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae                                             
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.15               34                   8         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.3                 33                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.17                33                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae                                            
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.13              32                   5         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.14                32                   11        k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.8                 32                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP139_S114_L001_R.bin.5                32                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP100_S153_L001_R.bin.12               32                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC026d_JNA_AS_CCGP154_3_S69_L001_R.bin.5               31                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.2                 31                   4         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC024d_JNA_AS_CCGP95_S158_L001_R.bin.4                 31                   1         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinoplanes                            
  CCGPMC024d_JNA_AS_CCGP138_S115_L001_R.bin.12               31                   11        k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.19               31                   1         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.2                31                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.4                 30                   0         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.2                 30                   1         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP30_S224_L002_R.bin.7                 30                   1         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.5                 30                   6         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP132_S121_L001_R.bin.9                30                   4         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.6                30                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.9                30                   13        k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinoplanes                            
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.8                30                   7         k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae                                        
  CCGPMC025c_JNA_AS_CCGP52_S298_L002_R.bin.4                 29                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae                                             
  CCGPMC025c_JNA_AS_CCGP43_S307_L002_R.bin.11                29                   10        k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales                                                                  
  CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.7                 29                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.1                 29                   0         k__Bacteria                                                                                                                         
  CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.8                 29                   0         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae                                            
  CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.2                29                   2         k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae                                          
  CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.1                 28                   0         k__Bacteria                                                                                                                         
  CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.14                28                   0         k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales                                                                  
