-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                                   Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity
  CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.9           k__Bacteria (UID203)            5449        102            56         1     84    17   0    0    0       98.21            4.38              11.76
  CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.16          k__Bacteria (UID3187)            2258        185           115         3    182    0    0    0    0       98.21            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.2           k__Bacteria (UID3187)            2258        187           116         6    180    1    0    0    0       98.14            0.43               0.00
  CCGPMC025c_JNA_AS_CCGP72_S277_L002_R.bin.6           k__Bacteria (UID3187)            2258        187           116         3    183    1    0    0    0       97.99            0.86              100.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.14           k__Bacteria (UID203)            5449        104            58         13    12    15   30   23   11      97.96           232.75             17.16
  CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.4           k__Bacteria (UID3187)            2258        187           116         3    184    0    0    0    0       97.84            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.9        o__Actinomycetales (UID1663)        488         310           185         4    303    3    0    0    0       97.84            0.81               0.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.5          k__Bacteria (UID3187)            2258        187           116         4    183    0    0    0    0       97.79            0.00               0.00
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.16        k__Bacteria (UID3187)            2258        187           116         4    180    3    0    0    0       97.77            1.77              33.33
  CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.10      o__Rhodospirillales (UID3754)         63         336           201         6    322    8    0    0    0       97.76            2.82              62.50
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.4       o__Actinomycetales (UID1663)        488         310           185         9    298    3    0    0    0       97.74            0.45               0.00
  CCGPMC025c_JNA_AS_CCGP35_S219_L002_R.bin.10       o__Actinomycetales (UID1696)        455         315           190         8    300    7    0    0    0       97.61            2.71               0.00
  CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.10       o__Actinomycetales (UID1663)        488         310           185         6    298    6    0    0    0       97.57            2.34               0.00
  CCGPMC024d_JNA_AS_CCGP132_S121_L001_R.bin.12      o__Actinomycetales (UID1590)        562         286           170         6    271    9    0    0    0       97.55            4.02               0.00
  CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.7       o__Actinomycetales (UID1663)        488         310           185         10   295    5    0    0    0       97.53            1.62              20.00
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.2          k__Bacteria (UID2142)            169         316           236         6    310    0    0    0    0       97.46            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.17       o__Actinomycetales (UID1696)        455         315           190         15   257    41   2    0    0       97.46           14.23               0.00
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.4         p__Cyanobacteria (UID2193)          65         520           415         14   500    6    0    0    0       97.45            0.75              33.33
  CCGPMC025c_JNA_AS_CCGP20_S234_L002_R.bin.2        o__Actinomycetales (UID1802)        274         388           214         7    369    10   2    0    0       97.27            3.58               6.25
  CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.3      o__Rhodospirillales (UID3754)         63         336           201         7    322    7    0    0    0       97.26            1.72              57.14
  CCGPMC024d_JNA_AS_CCGP95_S158_L001_R.bin.9        o__Actinomycetales (UID1802)        274         388           214         8    367    13   0    0    0       97.21            3.22               7.69
  CCGPMC024d_JNA_AS_CCGP130_S123_L001_R.bin.11         k__Bacteria (UID3187)            2258        185           115         4    179    2    0    0    0       97.10            0.87               0.00
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.14      o__Rhodospirillales (UID3754)         63         336           201         8    323    5    0    0    0       97.01            1.74              20.00
  CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.10         k__Bacteria (UID2142)            169         316           236         9    306    1    0    0    0       97.00            0.42              100.00
  CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.6           k__Bacteria (UID3187)            2258        187           116         4    181    2    0    0    0       96.98            1.08              100.00
  CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.10       o__Actinomycetales (UID1663)        488         310           185         8    297    5    0    0    0       96.98            1.89              40.00
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.6        o__Actinomycetales (UID1663)        488         309           185         7    296    6    0    0    0       96.97            1.03               0.00
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.2     o__Rhodospirillales (UID3754)         63         336           201         9    319    8    0    0    0       96.97            3.00              25.00
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.2      o__Rhodospirillales (UID3754)         63         336           201         13   317    6    0    0    0       96.86            2.49              33.33
  CCGPMC025c_JNA_AS_CCGP09_S245_L002_R.bin.3        o__Actinomycetales (UID1696)        455         315           190         26   274    15   0    0    0       96.84            5.49               6.67
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.2       o__Actinomycetales (UID1802)        274         388           214         9    367    12   0    0    0       96.81            3.35               0.00
  CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.1           k__Bacteria (UID203)            5449        104            58         12    24    60   7    1    0       96.52           92.16              64.37
  CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.6        o__Actinomycetales (UID1663)        488         309           185         10   289    10   0    0    0       96.49            1.89              40.00
  CCGPMC024d_JNA_AS_CCGP96_S157_L001_R.bin.1        o__Actinomycetales (UID1663)        488         309           185         10   295    4    0    0    0       96.49            1.80              50.00
  CCGPMC025c_JNA_AS_CCGP44_S306_L002_R.bin.5        o__Actinomycetales (UID1663)        488         309           185         16   288    5    0    0    0       96.47            1.04              40.00
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.6       o__Rhodospirillales (UID3754)         63         336           201         12   306    17   1    0    0       96.42            7.35              25.00
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.11     o__Rhodospirillales (UID3754)         63         336           201         9    312    14   1    0    0       96.27            5.80              35.29
  CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.8           k__Bacteria (UID203)            5449        104            58         4     61    37   2    0    0       96.24           25.39              27.91
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.5       o__Rhodospirillales (UID3754)         63         336           201         10   323    3    0    0    0       96.22            0.78               0.00
  CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.8       o__Actinomycetales (UID1802)        274         388           214         10   372    6    0    0    0       96.14            2.17               0.00
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.3           k__Bacteria (UID3187)            2258        187           116         8    178    1    0    0    0       95.97            0.86               0.00
  CCGPMC025c_JNA_AS_CCGP91_S258_L002_R.bin.11      o__Rhodospirillales (UID3754)         63         336           201         12   307    16   1    0    0       95.96            7.46              57.89
  CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.3        o__Actinomycetales (UID1802)        274         388           214         20   361    7    0    0    0       95.83            1.52               0.00
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.17        k__Bacteria (UID1452)            924         151           101         7    140    3    1    0    0       95.81            4.95               0.00
  CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.14      o__Rhodospirillales (UID3754)         63         336           201         10   322    4    0    0    0       95.77            1.24               0.00
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.5       o__Rhodospirillales (UID3754)         63         336           201         11   320    5    0    0    0       95.77            1.76              20.00
  CCGPMC026d_JNA_AS_CCGP155_3_S68_L001_R.bin.5        o__Rhizobiales (UID3654)           92         481           319         23   446    12   0    0    0       95.67            3.29               8.33
  CCGPMC025c_JNA_AS_CCGP08_S246_L002_R.bin.2        o__Actinomycetales (UID1802)        274         388           214         15   365    8    0    0    0       95.64            2.22               0.00
  CCGPMC025c_JNA_AS_CCGP37_S217_L002_R.bin.6        o__Actinomycetales (UID1663)        488         310           185         28   259    23   0    0    0       95.51            8.38              47.83
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.7           k__Bacteria (UID203)            5449        104            58         9     55    40   0    0    0       95.45           19.59              25.00
  CCGPMC025c_JNA_AS_CCGP12_S242_L002_R.bin.7       o__Rhodospirillales (UID3754)         63         336           201         12   315    9    0    0    0       95.36            2.84              33.33
  CCGPMC024d_JNA_AS_CCGP106_S147_L001_R.bin.2       o__Actinomycetales (UID1663)        488         310           185         19   286    5    0    0    0       95.19            1.89               0.00
  CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.9       o__Actinomycetales (UID1802)        274         388           214         15   359    14   0    0    0       95.10            3.97               0.00
  CCGPMC024d_JNA_AS_CCGP138_S115_L001_R.bin.4       o__Actinomycetales (UID1663)        488         309           185         32   276    1    0    0    0       94.91            0.18               0.00
  CCGPMC025c_JNA_AS_CCGP59_S290_L002_R.bin.1       o__Rhodospirillales (UID3754)         63         336           201         15   314    6    1    0    0       94.86            2.49              44.44
  CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.10       o__Actinomycetales (UID1663)        488         310           185         18   287    5    0    0    0       94.86            1.80              40.00
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.15      o__Actinomycetales (UID1697)        387         330           193         16   305    9    0    0    0       94.80            1.71              22.22
  CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.7       o__Rhodospirillales (UID3754)         63         336           201         17   311    8    0    0    0       94.78            2.58              25.00
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.13       o__Actinomycetales (UID1663)        488         310           185         14   292    4    0    0    0       94.59            0.89               0.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.12       o__Actinomycetales (UID1663)        488         309           185         14   283    12   0    0    0       94.50            2.16              25.00
  CCGPMC025c_JNA_AS_CCGP88_S261_L002_R.bin.9            k__Bacteria (UID203)            5449        103            58         6     14    33   23   23   4       94.36           143.51              7.14
  CCGPMC025c_JNA_AS_CCGP72_S277_L002_R.bin.11      o__Rhodospirillales (UID3754)         63         336           201         55   236    43   1    1    0       94.28           16.93              78.85
  CCGPMC025c_JNA_AS_CCGP88_S261_L002_R.bin.7        o__Actinomycetales (UID1663)        488         309           185         45   260    4    0    0    0       94.23            1.80              25.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.19     c__Alphaproteobacteria (UID3305)      564         345           226         17   315    13   0    0    0       94.22            3.27              53.85
  CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.10       o__Actinomycetales (UID1802)        274         388           214         19   360    9    0    0    0       94.16            2.80              11.11
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.6       o__Actinomycetales (UID1802)        274         388           214         19   363    5    1    0    0       94.14            2.18               0.00
  CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.4        o__Actinomycetales (UID1697)        387         330           193         20   307    3    0    0    0       94.05            1.09               0.00
  CCGPMC025c_JNA_AS_CCGP57_S292_L002_R.bin.4       o__Rhodospirillales (UID3754)         63         336           201         19   301    16   0    0    0       93.88            3.96              81.25
  CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.9      o__Rhodospirillales (UID3754)         63         336           201         19   313    4    0    0    0       93.78            1.74               0.00
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.9      o__Rhodospirillales (UID3754)         63         336           201         18   314    4    0    0    0       93.78            1.49              25.00
  CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.3       o__Rhodospirillales (UID3754)         63         336           201         28   300    8    0    0    0       93.74            2.23              12.50
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.8      o__Actinomycetales (UID1663)        488         309           185         27   276    6    0    0    0       93.68            1.96              50.00
  CCGPMC025c_JNA_AS_CCGP28_S226_L002_R.bin.2       o__Rhodospirillales (UID3754)         63         336           201         30   296    9    0    1    0       93.38            3.89              20.00
  CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.13      o__Actinomycetales (UID1663)        488         309           185         28   270    11   0    0    0       93.34            3.65              45.45
  CCGPMC025c_JNA_AS_CCGP45_S305_L002_R.bin.2        o__Actinomycetales (UID1663)        488         310           185         23   284    3    0    0    0       93.33            1.35               0.00
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.10      o__Rhodospirillales (UID3754)         63         336           201         16   313    7    0    0    0       93.25            1.88               0.00
  CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.9       o__Rhodospirillales (UID3754)         63         336           201         25   304    7    0    0    0       93.25            2.44              71.43
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.3           k__Bacteria (UID2495)            2993        147            91         10   135    2    0    0    0       93.21            2.20               0.00
  CCGPMC025c_JNA_AS_CCGP55B_S294_L002_R.bin.7      o__Rhodospirillales (UID3754)         63         336           201         25   305    6    0    0    0       93.21            1.91              33.33
  CCGPMC024d_JNA_AS_CCGP130_S123_L001_R.bin.12      o__Actinomycetales (UID1663)        488         310           185         20   283    7    0    0    0       93.15            2.29              57.14
  CCGPMC025c_JNA_AS_CCGP02_S252_L002_R.bin.3           k__Bacteria (UID3187)            2258        187           116         11   174    2    0    0    0       92.96            0.91               0.00
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.2       o__Actinomycetales (UID1663)        488         310           185         29   275    6    0    0    0       92.88            1.53              16.67
  CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.1           k__Bacteria (UID2495)            2993        147            91         23   121    2    1    0    0       92.86            3.85              40.00
  CCGPMC025c_JNA_AS_CCGP92_S257_L002_R.bin.6       o__Rhodospirillales (UID3754)         63         336           201         26   301    8    1    0    0       92.81            3.73              36.36
  CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.3       o__Actinomycetales (UID1663)        488         310           185         41   148    96   24   1    0       92.43           51.98              21.26
  CCGPMC025c_JNA_AS_CCGP28_S226_L002_R.bin.7           k__Bacteria (UID2495)            2993        147            91         8    136    3    0    0    0       92.31            2.75               0.00
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.14         k__Bacteria (UID2495)            2993        147            91         23   119    5    0    0    0       92.31            4.95              20.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.13     o__Rhodospirillales (UID3754)         63         336           201         47   233    54   2    0    0       92.28           18.70              40.00
  CCGPMC025c_JNA_AS_CCGP43_S307_L002_R.bin.11       o__Actinomycetales (UID1663)        488         309           185         23   269    17   0    0    0       92.27            2.12              17.65
  CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.11           k__Bacteria (UID203)            5449        104            58         6     48    37   13   0    0       92.24           42.19              34.21
  CCGPMC025c_JNA_AS_CCGP54_S296_L002_R.bin.2           k__Bacteria (UID2495)            2993        147            91         10   134    3    0    0    0       91.76            2.56               0.00
  CCGPMC025c_JNA_AS_CCGP50_S300_L002_R.bin.3       o__Rhodospirillales (UID3754)         63         336           201         32   300    4    0    0    0       91.74            1.66              50.00
  CCGPMC025c_JNA_AS_CCGP86_S263_L002_R.bin.6        o__Actinomycetales (UID1572)        580         288           173         26   243    19   0    0    0       91.73            3.28              73.68
  CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         26    26    38   13   0    1       91.52           87.16              21.84
  CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.16      o__Actinomycetales (UID1696)        455         315           190         48   260    7    0    0    0       91.51            3.33               0.00
  CCGPMC025c_JNA_AS_CCGP68_S281_L002_R.bin.16      o__Rhodospirillales (UID3754)         63         336           201         27   302    4    3    0    0       91.49            1.87              23.08
  CCGPMC024d_JNA_AS_CCGP96_S157_L001_R.bin.10      o__Rhodospirillales (UID3754)         63         336           201         30   281    25   0    0    0       91.33            7.23              72.00
  CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.5        o__Actinomycetales (UID1697)        387         330           193         33   293    4    0    0    0       90.97            1.21               0.00
  CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.9       o__Actinomycetales (UID1663)        488         310           185         42   258    10   0    0    0       90.73            3.69              60.00
  CCGPMC024d_JNA_AS_CCGP138_S115_L001_R.bin.12          k__Bacteria (UID203)            5449        104            58         9     80    13   2    0    0       90.69            9.48              10.53
  CCGPMC024d_JNA_AS_CCGP114_S139_L001_R.bin.9      o__Rhodospirillales (UID3754)         63         336           201         43   139   144   10   0    0       90.68           57.69              22.99
  CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.10      o__Actinomycetales (UID1802)        274         388           214         33   345    9    1    0    0       90.60            3.17              16.67
  CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.4       o__Actinomycetales (UID1663)        488         310           185         27   273    10   0    0    0       90.58            4.13              60.00
  CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.15           k__Bacteria (UID203)            5449        103            57         6     31    29   32   3    2       90.35           71.37              15.34
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.5     o__Rhodospirillales (UID3754)         63         336           201         33   286    16   1    0    0       90.01            6.37              42.11
  CCGPMC025c_JNA_AS_CCGP76_S273_L002_R.bin.3        o__Actinomycetales (UID1663)        488         310           185         31   271    8    0    0    0       89.91            2.80              50.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.8        o__Actinomycetales (UID1697)        387         330           193         43   284    3    0    0    0       89.73            0.95              33.33
  CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.2        o__Actinomycetales (UID1696)        455         315           190         27   271    17   0    0    0       89.72            3.89              11.76
  CCGPMC025c_JNA_AS_CCGP16_S238_L002_R.bin.11          k__Bacteria (UID3187)            2258        187           116         26   159    2    0    0    0       89.67            1.08              50.00
  CCGPMC024d_JNA_AS_CCGP114_S139_L001_R.bin.2          k__Bacteria (UID3187)            2258        187           116         25   158    4    0    0    0       89.48            2.59               0.00
  CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.6       o__Actinomycetales (UID1663)        488         310           185         39   253    18   0    0    0       89.37            6.67               5.56
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.5      o__Rhodospirillales (UID3754)         63         336           201         31   292    12   1    0    0       89.14            4.62              66.67
  CCGPMC024d_JNA_AS_CCGP129_S124_L001_R.bin.6          k__Bacteria (UID2495)            2993        147            91         17   130    0    0    0    0       89.01            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP31_S223_L002_R.bin.1            k__Bacteria (UID203)            5449        103            57         22    44    35   2    0    0       88.89           31.82               2.44
  CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.7           k__Bacteria (UID203)            5449        104            58         24    26    53   1    0    0       88.84           65.22              78.57
  CCGPMC026d_JNA_AS_CCGP147_3_S76_L001_R.bin.5     o__Rhodospirillales (UID3754)         63         336           201         40   233    61   2    0    0       88.74           22.05              70.15
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.4       o__Rhodospirillales (UID3754)         63         336           201         60   268    8    0    0    0       88.51            3.03              50.00
  CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.11       o__Actinomycetales (UID1697)        387         330           193         34   283    13   0    0    0       88.26            4.56              23.08
  CCGPMC025c_JNA_AS_CCGP02_S252_L002_R.bin.11          k__Bacteria (UID3187)            2258        185           115         33   149    3    0    0    0       87.99            1.79              66.67
  CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.8       o__Actinomycetales (UID1572)        580         288           173         45   234    9    0    0    0       87.45            3.28              77.78
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.10     o__Rhodospirillales (UID3754)         63         336           201         48   278    10   0    0    0       86.95            3.03              10.00
  CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.4       o__Actinomycetales (UID1663)        488         310           185         56   240    11   3    0    0       86.75            6.76              60.00
  CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.4        o__Actinomycetales (UID1593)         69         400           198         41   350    9    0    0    0       86.64            2.34               0.00
  CCGPMC025c_JNA_AS_CCGP69_S280_L002_R.bin.1       o__Rhodospirillales (UID3754)         63         336           201         44   283    9    0    0    0       86.52            3.73              55.56
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.3      o__Actinomycetales (UID1593)         69         400           198         57   328    15   0    0    0       85.76            3.82              26.67
  CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.4           k__Bacteria (UID2495)            2993        147            91         39   105    3    0    0    0       85.71            3.30              33.33
  CCGPMC025c_JNA_AS_CCGP12_S242_L002_R.bin.5        o__Actinomycetales (UID1802)        274         385           212         52   326    6    1    0    0       85.57            1.75              22.22
  CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.5           k__Bacteria (UID2495)            2993        147            91         36   106    5    0    0    0       85.00            4.95              40.00
  CCGPMC024d_JNA_AS_CCGP139_S114_L001_R.bin.5      o__Rhodospirillales (UID3754)         63         336           201         63   265    7    1    0    0       84.50            2.84              40.00
  CCGPMC024d_JNA_AS_CCGP129_S124_L001_R.bin.9           k__Bacteria (UID203)            5449        103            57         10    48    31   13   1    0       84.21           38.21              14.47
  CCGPMC025c_JNA_AS_CCGP56_S293_L002_R.bin.2           k__Bacteria (UID3187)            2258        187           116         42   140    5    0    0    0       84.20            2.44              20.00
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         11    55    34   4    0    0       83.79           22.71              17.39
  CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.8       o__Rhodospirillales (UID3754)         63         336           201         60   261    14   1    0    0       83.53            4.93              11.76
  CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.1           k__Bacteria (UID2495)            2993        147            91         36   109    2    0    0    0       83.52            2.20               0.00
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.3        o__Actinomycetales (UID1663)        488         310           185         67   199    43   1    0    0       83.45           18.29              63.04
  CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.9       o__Rhodospirillales (UID3754)         63         336           201         51   248    36   1    0    0       83.25           10.47              15.38
  CCGPMC025c_JNA_AS_CCGP54_S296_L002_R.bin.4       o__Rhodospirillales (UID3754)         63         336           201         80   246    10   0    0    0       83.21            3.98              30.00
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.13     o__Actinomycetales (UID1802)        274         388           214         62   307    19   0    0    0       82.83            3.21              10.53
  CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         35    18    49   2    0    0       82.76           63.32              60.00
  CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.6           k__Bacteria (UID2495)            2993        147            91         45    81    20   1    0    0       82.75           23.63              52.17
  CCGPMC026d_JNA_AS_CCGP145_3_S78_L001_R.bin.6     o__Rhodospirillales (UID3754)         63         336           201         77   248    11   0    0    0       82.58            3.23              18.18
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.5       o__Rhodospirillales (UID3754)         63         336           201         51   278    7    0    0    0       82.39            1.65              57.14
  CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.8        o__Actinomycetales (UID1696)        455         315           190         56   249    10   0    0    0       82.32            3.42               0.00
  CCGPMC025c_JNA_AS_CCGP55A_S295_L002_R.bin.1          k__Bacteria (UID3187)            2258        187           116         57   128    2    0    0    0       82.32            1.72               0.00
  CCGPMC025c_JNA_AS_CCGP30_S224_L002_R.bin.1           k__Bacteria (UID3187)            2258        187           116         22   162    3    0    0    0       82.28            0.96              66.67
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.1           k__Bacteria (UID3187)            2258        187           116         27   159    1    0    0    0       81.79            0.86               0.00
  CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.9       o__Rhodospirillales (UID3754)         63         336           201         52   283    1    0    0    0       81.52            0.25               0.00
  CCGPMC025c_JNA_AS_CCGP25_S229_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         18    63    22   1    0    0       80.88           23.12              72.00
  CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.7        o__Actinomycetales (UID1802)        274         388           214        100   261    27   0    0    0       80.77            7.97              11.11
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.1      o__Rhodospirillales (UID3754)         63         336           201         57   269    10   0    0    0       80.53            2.33              10.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.8      o__Rhodospirillales (UID3754)         63         336           201         62   225    48   1    0    0       80.46           13.98              74.51
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.7       o__Actinomycetales (UID1663)        488         309           185         83   160    64   2    0    0       80.18           26.25               1.43
  CCGPMC024d_JNA_AS_CCGP127_S126_L001_R.bin.1          k__Bacteria (UID2495)            2993        147            91         26   118    3    0    0    0       80.18            2.30              33.33
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.18         k__Bacteria (UID2142)            169         316           236         59   254    3    0    0    0       79.89            1.27              100.00
  CCGPMC026d_JNA_AS_CCGP153_3_S70_L001_R.bin.5      o__Actinomycetales (UID1697)        387         330           193         88   154    77   10   1    0       79.20           33.44               1.77
